sentiment,text,user,subject,id
neutral,日本の子どもたちの絵がウクライナの兵士たちに届けられるとのことです #prayforukraine 🇺🇦 https://t.co/HD0t32NGul,kenkengota,prayforukraine,6f32440e-d1ee-4c17-82a5-f96972a05b08
neutral,"RT @Irchik83590944: Доброго вечора! Ми з України! 🇺🇦\n🤗💙💛\nВідео-флешмоб українських зірок\n \n\Ой у лузі червона калина..\""\n\n#Ukraine #Ukrainia…""",georazved11,prayforukraine,e2022fe3-53f0-48b1-bda6-3d93bd6b6ffc
neutral,RT @UrbanCitizensFo: 2022.04.02\n🇲🇳🇺🇦 #Mongolia #Ulaanbaatar protest against war in Ukraine. \n#NoWar #PrayForUkraine #NoPutin https://t.co/R…,Sara_Moon0406,prayforukraine,577ce47b-4dbc-4c18-8a41-1ca4feeacb0d
positive,Amen. 🙏 #Prayers #Repentance #Fast #Lent #Conversions #Penance #PrayForRussia  #PrayForPresidentPutin… https://t.co/yhT7IRtdBp,AnitaMWeir1,prayforukraine,f66bf33b-94e9-4c88-bad2-75e8229ceea0
neutral,RT @InteristDrew: @YourAnonNews #PrayForUkraine! #StopWar #СлаваУкраїні https://t.co/d0ZWQaqKY1,Over_Looks,prayforukraine,6e43a0fd-fda9-4719-a247-972f439d5950
neutral,RT @sasakikazuo101: 今日も祈ります\nウクライナに平和を🇺🇦\n祈りが届きますように🌻\n\n#PrayForUkraine\n#SunflowerFromJapan\n#お散歩カメラ https://t.co/nAK09EpgEO,babylonianelfin,prayforukraine,2c744fb3-334a-4339-8ed8-3107be5a47b2
neutral,"RT @JordanHillPhoto: Sunlight Through The Sunflowers\n\nThe Sunflower Field, Autaugaville Alabama\nhttps://t.co/rjy2HzdYo4\n\n#SpringForArt #nat…",JordanHillPhoto,prayforukraine,a99f756f-bb78-4aa8-9ccc-bd6dd3b148e5
neutral,Світ солідарний з українським народом.\nСвіт з українським народом.\nПідключення.　солідарність.　Співчуття.… https://t.co/X71LPKRoDl,babylonianelfin,prayforukraine,11639fd1-4321-4dc6-b39c-0ea47921acef
neutral,RT @woolismybread: We popped to the post office to post all our orders 🙏.. pick up food supplies and say a pray in St Andrew’s for the peop…,elenore_dante,prayforukraine,2af22e43-1582-4cf8-8487-800cc6b86e35
neutral,RT @cocoarisa0411: ウクライナへ祈りを届けるプロジェクトをはじめます🇺🇦🌻\n\n#PrayForUkraine\n#SunflowerFromJapan\n\nのハッシュタグと共にウクライナの国花であるひまわりの絵を投稿いただきたいです。\n\n詳細はこちら\nhttps:…,babylonianelfin,prayforukraine,9addd83b-2ed4-4bf3-b150-0274659d7592
neutral,Настав час об’єднатися!\nПідключення.　солідарність.　Співчуття.\n　#WeStandWithUkraine　 #Ukraine #PrayForUkraine… https://t.co/MfygR2RLQT,babylonianelfin,prayforukraine,42d476e1-7e11-4b0b-bc3f-d8c96313dd57
neutral,RT @woolismybread: We popped to the post office to post all our orders 🙏.. pick up food supplies and say a pray in St Andrew’s for the peop…,AndrewTBaylis,prayforukraine,84da62fd-3773-4fdf-a9dc-7bf269047320
neutral,RT @pfarrblattbern: Frieden JETZT. Demo in #Bern. #PrayForUkraine #PrayForRussia #PrayForPeace @RitaFamos @EKS_EERS @kathch https://t.co/Ma…,andreaskrum,prayforukraine,21008ffb-ca63-404b-a5e4-dc377483c2c3
neutral,The Ukrainian people are fighting back against Vladimir Putin’s cruelty with patriotic courage that will define the… https://t.co/stC7FwuxM4,MavicAir2Tw,prayforukraine,4088bf2c-9cfb-454a-8a3a-41fc1f9cecab
neutral,We popped to the post office to post all our orders 🙏.. pick up food supplies and say a pray in St Andrew’s for the… https://t.co/nIL4zekEH5,woolismybread,prayforukraine,5f0e8b84-4687-49ee-8670-f7cb51f3a5c5
neutral,@terryreed48 @ifshesaidso @BringOnNovember @IttyBittyHippie @DawnAuletta @novelidea14 @Bec2Yeg @privatelynda… https://t.co/zwGCcg5AaW,ThatsLife_19,prayforukraine,7610b358-1164-4307-a751-596970b3924c
neutral,"RT @Shevchenk0_Mila: #РоссияСмотри  #Russian Вам не страшно? Такие последствия Вас ждут, радиационное облучение оккупационных войск и техни…",TttYacine,prayforukraine,177c557e-3437-4cc5-a8d1-0ecf2e1eb0db
neutral,RT @KdqbAo: @ReutersJapan もはや大量虐殺\n我々はこの歴史的蛮行を決して許さない\nそして決して忘れない\nプーチンこそ紛れもない戦犯\n自由と平和こそが世界の宝\n\nГрех лежит на Путине. \nДавайте свергнем правите…,a01209024,prayforukraine,f647aeb1-fe10-4b1b-8031-11cb9c2e7150
positive,"RT @_Egypt_my_Love_: @Klitschko Danke Wladimir für deine Worte!\nDeutschland lässt die Ukraine nicht alleine,\nwir sind immer für euch da 🇩🇪…",Alina42058103,prayforukraine,35364cff-3ef2-4a3f-9c24-da6380f96b26
positive,RT @Arts_42: Angel of Peace 🕊\nBruce Neeley ©️2022\n❤️☘️🐥❤️✨❤️🦢❤️🦢❤️\n#ArtistsOnTwitter #Art\n#DigitalPainting #Photo\n❤️🧡💛💚💙💜🖤🤍🤎❤️\n#Love ❤️#Pea…,glitter_2em13,prayforukraine,192fa7ea-d845-4bf8-8974-17f1319e8943
neutral,RT @Arts_42: Homage\n#Art 🎨\n©️Bruce Neeley 2022\n#Poetry✍🏻\n©️Tereza Gillespie 2022\n@TBGTNT✍🏻\n❤️#Female🪷#Poets❤️\n❤️☘️🐥❤️✨🪷🦢❤️🦢🪷\n#WritingCommun…,glitter_2em13,prayforukraine,ed334452-530e-4456-bfad-12fb160e1ab2
neutral,#BuenDia #BuenSabado #FelizSabado #2DeAbril #Saturday #Weekend #PutinIsAWarCriminal #Zelenski #Kiev #Mariupol #Kyiv… https://t.co/RRuTEPYMKA,JuanEze96578047,prayforukraine,0838afce-30ee-473c-9404-cc3bdd714d64
neutral,RT @1osCristianos: El #sábado es el día de nuestra madre la Virgen: \n  \n ten un detalle con ella.   \n\n#PrayForUkraine  \n\nhttps://t.co/S7g4s…,drcorazo,prayforukraine,1a9e4b61-09e4-4e65-bde2-b36aa2788328
neutral,Світ солідарний з українським народом.\nСвіт з українським народом.\nПідключення.　солідарність.　Співчуття.\n #Ukraine… https://t.co/8p4k5LDkyD,babylonianelfin,prayforukraine,cffd42f2-12d1-4b89-99cc-2420a6a480fd
neutral,"RT @Irchik83590944: Доброго вечора! Ми з України! 🇺🇦\n🤗💙💛\nВідео-флешмоб українських зірок\n \n\Ой у лузі червона калина..\""\n\n#Ukraine #Ukrainia…""",karcav1,prayforukraine,64231bea-c4cf-474e-82d8-f094d0145ca3
neutral,…the Lord will not let the wicked succeed or let the godly be condemned…. Put your hope in the Lord. Travel steadil… https://t.co/rFGDJdjwtW,RonaldLHarris,prayforukraine,66c3c63a-b336-4ea2-b255-3e0a90aaab81
neutral,💐🙏Rest in peace🌈\n#PrayForPeace\n#PrayForUkraine\n#Україна 🌻🌻 https://t.co/bnvPYgrT0b,1B6hQSBkqIVceet,prayforukraine,2b204c24-0d59-4c56-8531-7c6009f34103
neutral,RT @NaruseYuru: #PrayForUkraine \n#PeaceForUkraine\n ウクライナの為に……。 https://t.co/joEjSOaUjp,halhal_mn912,prayforukraine,7e03e49c-efa3-495b-843e-2f75863ced64
neutral,"@Klitschko Danke Wladimir für deine Worte!\nDeutschland lässt die Ukraine nicht alleine,\nwir sind immer für euch da… https://t.co/4ovn4uh9Yj",_Egypt_my_Love_,prayforukraine,414df8ed-a5eb-4589-81d9-68b4084152a4
neutral,#prayforukraine #stopwar #챌린저스캠페인 https://t.co/yjT0EXIZ5I,Ropher__,prayforukraine,bc7db96d-971d-4ba3-952f-730eb3d49984
neutral,最初の頃は、おかしいなと思っていても抑圧され、不自由を強いられても、やがてあらがいを捨て、考えることをやめ、作り出された熱に身を委ねることを覚えてしまえば、楽なんよ、日本がそうだったじゃないか！プーチンはそれをよくわかっているんだ… https://t.co/Na7CnEbqGH,yoyogikoen9999,prayforukraine,25575231-2655-4ced-ab12-0c46a62cb6de
neutral,#PrayForUkraine https://t.co/tfTWNcneyb,RosochaTaras,prayforukraine,de0f465c-f55a-40d7-9dbc-fe62a9bc5fd5
neutral,RT @pfarrblattbern: Frieden JETZT. Demo in #Bern. #PrayForUkraine #PrayForRussia #PrayForPeace @RitaFamos @EKS_EERS @kathch https://t.co/Ma…,Roman_Bolliger,prayforukraine,900a5779-a399-4e85-9d82-661746ce16a9
neutral,"RT @Shevchenk0_Mila: #РоссияСмотри  #Russian Вам не страшно? Такие последствия Вас ждут, радиационное облучение оккупационных войск и техни…",Maexyu1,prayforukraine,05b9c701-41cd-4e1a-85ca-915e0f25eafc
neutral,年長さんの女の子です。\nみんなが、こんな風に世界をみることができたら、世界はきっと平和になっていくことだろうと思いました。\n#PrayForUkraine\n#SunflowerFromJapan https://t.co/Lhd88LZyTS,TsubasaKyoiku,prayforukraine,ebe18583-84da-41f0-ae92-c8d8fd4a15a3
neutral,RT @UrbanCitizensFo: 2022.04.02\n🇲🇳🇺🇦 #Mongolia #Ulaanbaatar protest against war in Ukraine. \n#NoWar #PrayForUkraine #NoPutin https://t.co/R…,batkhuu0601,prayforukraine,8a68bb49-6ae0-4efb-9002-d7066055071e
neutral,RT @NoFascistMN: 🇲🇳Эрх чөлөөт Монгол улсын иргэд. 2022.04.02\n#Mongolia #Ulaanbaatar protest against war in Ukraine. \n🇺🇦 #PrayForUkraine #No…,Uyanga_ts,prayforukraine,1b2a8a55-e378-4377-be31-556f8ccb6db1
neutral,#PrayForUkraine #StandWithUkraine 🙏🏻🇺🇦🌻 https://t.co/dkN3Y2ENd1,vtfishgirl1,prayforukraine,35d1ff94-cedd-497a-a807-167b03dec2b1
positive,RT @JohnLukeNYC: Good Morning To All On This 40 Degrees Partly Sunny Going Up To 50 Later Saturday. Have A Great Day &amp; Weekend Ahead. Stay…,ZARD2627,prayforukraine,aea92e9b-3d94-4af7-a3a5-717344a57e5a
neutral,年長さんのひまわりです。平和に少しでもつながりますように、といただきました。\n#PrayForUkraine \n#SunflowerFromJapan https://t.co/zxdfB7ceHP,TsubasaKyoiku,prayforukraine,4282dd6a-fc07-49d3-b877-1147ff741508
positive,RT @JohnLukeNYC: Good Morning To All On This 40 Degrees Partly Sunny Going Up To 50 Later Saturday. Have A Great Day &amp; Weekend Ahead. Stay…,Bob_Lazzari,prayforukraine,0947f4c2-5b73-4b33-aec0-41b3cd9909ae
positive,Good Morning To All On This 40 Degrees Partly Sunny Going Up To 50 Later Saturday. Have A Great Day &amp; Weekend Ahead… https://t.co/k4eS08nBiB,JohnLukeNYC,prayforukraine,8b428aff-e732-40e1-b65d-7290a773152a
negative,RT @Papryka5: I was a romantic and sentimental creature with a tendency towards solitude.\n\nIsabel Allende. The house of the spirits.\n\n(La p…,Dida_ti,prayforukraine,6b37770d-0b35-4b5d-8f78-686149aea067
neutral,💙💛🇺🇦\n#Ukraine #PrayForUkraine #IStandWithUkraine https://t.co/exnShsXDC9,natbarker82,prayforukraine,d663bc75-50db-4262-b0d3-23685ac5de86
positive,RT @EllahieCooking: @thompsonb2569 @Emmanue37844681 Absolutely True\nStay in The Word and stay in The Truth\nAmen\n#PrayForUkraine https://t.c…,GraceSamuel888,prayforukraine,a4cff3ba-a294-4bde-a1b6-c799447b7454
neutral,RT @EllahieCooking: @emmanuelobi476 @FranTay18728990 @albert70x7 @GraceSamuel888 @threatne @yhwh_ministry @great0727 @acheerful_heart @elli…,GraceSamuel888,prayforukraine,1ab765a4-d8e2-4e02-8ff8-6dfd93b0ea4f
neutral,"Гімн України у виконанні учасників шоу \Голос. Діти\"" та \""Маленькі гіганти\"" https://t.co/gByTqAOQCF @YouTubeより… https://t.co/ypViskeL98""",Miyamaco7,prayforukraine,53106315-f78c-4ca2-8558-2742d76ef1cf
positive,"RT @Sinati16: @olgatokariuk Such a Beautiful video \nSuch Beautiful, Brave men and women\nI maybe in the USA but my Heart is with Ukraine 💛🇺🇦…",kendallpaula9,prayforukraine,f341cf06-e976-4bc3-8b5c-7454cfc668e9
neutral,#PrayForUkraine https://t.co/lUTbgXgBo6,DylanCas87,prayforukraine,183a7d46-5a46-4ce5-a7e1-a624f222e035
neutral,ウクライナ酷い状況。ロシアむかつく。そうやってロシアは孤立していく。ま、孤立しようが嫌われようがどうでもいいんだろうな。\n#PrayForUkraine \n#Rusia,yunochami_kei,prayforukraine,91062335-876f-434e-9e05-796c9aa79212
neutral,"Irpin, Ukraine.\n\n#Ukraine #Irpin #UkraineUnderAttaсk #StopWarInUkraine #StopRussia #PrayForUkraine… https://t.co/u8X3CeSPXH",mdo_ua,prayforukraine,194ad56d-f975-4286-94d1-5f044b9e02d1
neutral,RT @bebejabets: 😔🙏🏼🇺🇦 \n\nAll my thoughts &amp; prayers 🙏🏻🙏🏾🙏🏿✝✝✝ \ngo to the people in #Ukraine\n\n#PrayForUkraine #UkraineRussie #Ukraina #RussiaU…,bebejabets,prayforukraine,b2000bc1-adc0-475b-8ae2-0b173e43aca2
neutral,"#PrayForUkraine\nPrayers from the frontline:\n“Hello, I am in Germany Cologne...”\nHeavenly Father, we pray for all th… https://t.co/ScbeznL76m",Misfits4Jesus,prayforukraine,b41d0da3-4e7e-4c59-ba2d-d82c73296147
positive,RT @omaticaya52: Good morning twitter world and happy saturday😃❤️😇☕️🤗🖖 I wish for you success in everything you will do😃may the love be wit…,hbrunag,prayforukraine,2a9851fe-6578-4472-8abe-2b11b35446c5
neutral,Invisible Sun · The Police  https://t.co/mBeYKN7vwS\n#BuenDia #BuenSabado #FelizSabado #2DeAbril #Saturday #Weekend… https://t.co/zIj3Gkk4tR,JuanEze96578047,prayforukraine,57c0b401-2447-4d8a-a5de-39c3b89c6d5f
neutral,Мир в Україні\n#FujiXT2\n35mm-1/800@ƒ/1.4-ISO400\n🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦🇺🇦\n#abstract #art #fineart #candles #ukraine… https://t.co/esclKDRgKD,bobcooley,prayforukraine,378df100-9134-48e4-afdc-b264996d09d8
neutral,"RT @marillion13: https://t.co/2R0zl4GYv2\nWe #StandWithUkraine, #PrayForUkraine, want #PeaceForUkraine.\n#FCKPutin, #FCKRussianArmy, but do n…",marillion13,prayforukraine,bf612be3-2389-461a-9939-27fd968bfd4f
neutral,"https://t.co/2R0zl4GYv2\nWe #StandWithUkraine, #PrayForUkraine, want #PeaceForUkraine.\n#FCKPutin, #FCKRussianArmy, b… https://t.co/H7cWdclcsh",marillion13,prayforukraine,b52c36ab-95be-4f73-bcbc-c09ec4304e1d
negative,RT @CofEPortsmouth: Looking for ways to help those suffering in the horrific conflict in Ukraine? Here are details about welcoming refugees…,sspandpfareham,prayforukraine,bb1df27f-1fd3-48d4-8487-048b70325136
neutral,"RT @marillion13: Und hier wieder mein TÄGLICHER #Spendenaufruf für #Flüchtlinge in/aus der #Ukraine via #AktionsbündnisKatastrophenhilfe, w…",marillion13,prayforukraine,1a969bc2-a5b5-4c67-a47f-f4b7d2c20ad3
neutral,Und hier wieder mein TÄGLICHER #Spendenaufruf für #Flüchtlinge in/aus der #Ukraine via… https://t.co/huNIIqslQb,marillion13,prayforukraine,b0bfaa71-0de8-4219-a49a-7540790fb939
neutral,Frieden JETZT. Demo in #Bern. #PrayForUkraine #PrayForRussia #PrayForPeace @RitaFamos @EKS_EERS @kathch https://t.co/MaMAxRLL6i,pfarrblattbern,prayforukraine,f3ecf804-707e-4c58-ad15-7fbbda3769f8
neutral,Tricky - 'Parenthesis' feat. The Antlers  https://t.co/POYvcqFCIG\n#BuenDia #BuenSabado #FelizSabado #2DeAbril… https://t.co/R4wig4ujHv,JuanEze96578047,prayforukraine,da1a46f3-20fc-45f3-8c46-aa7b7f1b4a9e
neutral,RT @UrbanCitizensFo: 2022.04.02\n🇲🇳🇺🇦 #Mongolia #Ulaanbaatar protest against war in Ukraine. \n#NoWar #PrayForUkraine #NoPutin https://t.co/R…,Enkhsaikhan_PM,prayforukraine,16a76785-ef58-4377-bb5b-f163be4f71df
neutral,"der #art4peace Friedenskrieger kämpft um das dahin schmelzende friedliche Miteinander #musa #PrayForUkraine April 2, 2022 at 01:52PM",Friedenskriege,prayforukraine,f5f69f9a-912b-444c-80cd-e630c67708b4
neutral,"RT @eidos_psiche: Il COMPROMESSO\nè l'ARTE della leadership\ne i COMPROMESSI\nsi fanno con gli avversari,\nnon con gli amici.\n\n~Nelson Mandela…",BSoftaofta,prayforukraine,afb3ae37-f93e-42fd-97a2-8dc18863f541
neutral,"RT @Shevchenk0_Mila: #РоссияСмотри  #Russian Вам не страшно? Такие последствия Вас ждут, радиационное облучение оккупационных войск и техни…",kid_limited,prayforukraine,576432f7-ce2f-4156-a06d-b898760b27fe
neutral,RT @marysia_cc: Piotr Fąfrowicz\n#PrayForUkraine https://t.co/jqshtEvOWv,twist1961,prayforukraine,3e6815c7-766c-4174-baad-e8234cc5ca7c
neutral,RT @Pieter_Zmuda: Ukraińcy zawsze kochali wolność! Pastor Pavlo Tokarchuk w IPP TV #IPPTV #CzytamBiblię #PrayForUkraine\n\nhttps://t.co/okbmV…,Elbieta19132649,prayforukraine,7df77288-72e2-4b7b-86c3-f0094019d123
neutral,Державний гімн України\n#PrayForUkraine https://t.co/JcahZYj7wH,Miyamaco7,prayforukraine,fefe6ee8-19b2-454b-8611-e9594e3b34f0
neutral,RT @ssveta300: #Ukraine #PrayForUkraine #UkraineUnderAttaсk https://t.co/IsdM0EJ4DH,lfctrucker66,prayforukraine,aa54ed81-203f-457c-9f0f-df521930f9ff
positive,"RT @acn_uk: Priest in Ukraine – “The Church should be with the faithful, with its people”\nPlease click on the link to read the full intervi…",MrsCat9,prayforukraine,02bbf67c-2fa8-4952-a30c-3eafba26283d
neutral,#prayforukraine https://t.co/pfj47Qb2QU,gfdesmoines,prayforukraine,50352e88-e06c-4d75-ba1a-c6946cb460e3
neutral,Державний гімн України\n#PrayForUkraine https://t.co/uKl7SDlHvr,Miyamaco7,prayforukraine,fda2b7c6-ac31-4f08-84c9-14a11ea1928f
negative,RT @joycegiraud: #PrayForUkraine 💔 🙏🏻 I’m sad for all the innocents being attacked 🙏🏻💔 https://t.co/qzLpNRgPSt,AnaisRS1,prayforukraine,0d1e055c-e32a-41d7-8904-4f095811edd2
neutral,"RT @lobsterlarryliu: Ionian sea, the satellite shows the \confrontation\"" between Russian and US Navy ships. The polygon in the picture show…""",dystoman,russian navy,75672173-ce61-49d7-b0e3-806cfcc37d13
neutral,Missile cruisers of the #Russian Navy conducted exercises in the #MediterraneanSea https://t.co/YGjXwPEdiq,ma000111,russian navy,b5c429f0-cff2-49cd-9b02-0f2d2eb560ee
positive,RT @Ken_Weene: Glad to see #Ukraine push back against #Russian aggression. #Belogrod is a good place to begin. I hope the Ukrainians go aft…,namratatsc,russian navy,23a2bdf5-354d-4fb7-a070-a763b77b7cbf
neutral,"RT @lobsterlarryliu: Ionian sea, the satellite shows the \confrontation\"" between Russian and US Navy ships. The polygon in the picture show…""",emulatorsiersci,russian navy,8ffe5f3a-e53d-4ee0-9039-aefe51586815
positive,RT @WB6DYN: #Breaking #News 🚨\n#Ukrainian #navy says large #Russian landing #ship #destroyed at port of #Berdansk near #Mariupol.\n\nPlans und…,WB6DYN,russian navy,dc212604-c3f9-4ef5-98cb-98d9a99bf4d2
neutral,"RT @lobsterlarryliu: Ionian sea, the satellite shows the \confrontation\"" between Russian and US Navy ships. The polygon in the picture show…""",honestlywdycare,russian navy,27a9a373-fc10-41b7-9735-4ae29b690309
